bond_id,trade_date,trade_price,yield,quantity,buyer_type
BOND0404,2024-12-21,95.34,3.8,9,Institutional
BOND0207,2023-01-07,98.66,3.88,13,Institutional
BOND0207,2023-07-12,96.75,3.88,40,Institutional
BOND0207,2023-11-13,95.32,3.77,39,Institutional
BOND0207,2024-03-11,97.77,3.67,7,Institutional
BOND1674,2022-08-28,88.61,2.01,10,Institutional
BOND1674,2023-10-14,90.22,2.03,15,Institutional
BOND1674,2023-11-20,89.08,2.07,5,Retail
BOND1674,2023-12-17,88.55,2.02,24,Institutional
BOND1674,2024-10-09,89.39,2.09,8,Retail
BOND1674,2024-12-29,91.06,2.0,36,Municipal
BOND1693,2020-08-02,96.32,4.49,47,Institutional
BOND1693,2022-08-30,92.66,4.67,19,Institutional
BOND1685,2020-04-11,110.98,1.88,5,Institutional
BOND1685,2020-07-29,111.18,2.0,33,Institutional
BOND1685,2023-01-01,100.93,2.16,9,Retail
BOND1685,2023-01-26,101.3,1.97,8,Retail
BOND1685,2023-06-08,101.42,2.06,14,Institutional
BOND1685,2023-12-11,100.83,2.2,21,Institutional
BOND0516,2020-08-11,110.92,2.28,2,Retail
BOND0516,2021-02-01,111.93,2.34,29,Institutional
BOND0516,2021-08-15,109.58,2.3,8,Retail
BOND0516,2024-04-26,102.05,2.5,8,Institutional
BOND0516,2024-05-28,101.81,2.43,7,Institutional
BOND1671,2022-02-09,102.33,5.78,34,Institutional
BOND1671,2024-09-12,97.01,5.99,73,Municipal
BOND0302,2020-01-23,93.2,5.9,42,Institutional
BOND0302,2023-09-20,87.74,6.29,22,Institutional
BOND0302,2024-02-02,86.9,6.12,9,Retail
BOND1612,2020-03-04,103.06,5.05,31,Institutional
BOND1612,2020-03-18,99.57,5.2,2,Retail
BOND1482,2021-03-15,108.05,2.31,10,Retail
BOND1482,2022-12-25,105.6,2.46,48,Municipal
BOND1482,2024-06-18,101.38,2.28,27,Institutional
BOND1482,2024-06-29,104.59,2.29,32,Institutional
BOND1482,2024-08-18,102.24,2.33,43,Institutional
BOND1461,2020-10-27,102.17,4.23,38,Institutional
BOND1461,2020-10-30,109.4,4.17,47,Institutional
BOND1461,2022-09-23,101.31,4.37,37,Institutional
BOND1461,2022-11-21,98.67,4.52,10,Retail
BOND0997,2020-05-15,104.34,1.44,11,Institutional
BOND0997,2021-11-17,104.48,1.23,43,Institutional
BOND0997,2022-07-01,96.61,1.45,26,Institutional
BOND0997,2023-06-27,95.5,1.55,10,Retail
BOND0997,2023-11-09,92.55,1.62,8,Retail
BOND0997,2024-08-07,94.22,1.55,28,Institutional
BOND0540,2020-04-12,109.11,5.75,41,Institutional
BOND0540,2020-04-25,113.03,5.47,26,Institutional
BOND0540,2022-11-18,104.45,5.94,27,Institutional
BOND0040,2020-05-01,111.45,4.64,14,Institutional
BOND0040,2024-02-03,101.29,4.82,26,Institutional
BOND1475,2022-09-03,100.2,3.25,5,Retail
BOND1475,2022-11-08,99.7,3.33,9,Retail
BOND1475,2024-08-29,96.43,3.55,7,Retail
BOND1475,2024-09-08,97.53,3.54,29,Institutional
BOND1475,2024-11-03,98.76,3.48,10,Institutional
BOND1273,2020-08-18,99.21,4.56,35,Institutional
BOND1273,2022-02-15,93.17,4.98,7,Institutional
BOND1273,2022-05-13,92.72,4.77,48,Institutional
BOND1273,2023-01-23,92.02,4.88,18,Municipal
BOND1711,2020-01-16,94.12,2.02,21,Institutional
BOND1711,2020-03-09,91.32,2.09,7,Retail
BOND1711,2020-04-13,96.63,1.93,23,Institutional
BOND1711,2022-01-24,89.83,2.07,30,Institutional
BOND1711,2023-03-23,86.39,2.28,8,Institutional
BOND1711,2023-06-06,85.65,2.13,8,Retail
BOND1711,2024-08-29,85.65,2.13,39,Institutional
BOND0672,2021-12-15,102.47,1.84,40,Institutional
BOND0672,2023-01-17,93.15,2.17,21,Institutional
BOND0672,2024-02-04,91.96,2.18,13,Institutional
BOND0672,2024-04-25,93.59,2.18,41,Institutional
BOND0672,2024-05-02,94.25,2.05,3,Retail
BOND0672,2024-06-14,92.29,2.07,6,Retail
BOND0672,2024-08-19,91.85,2.25,5,Retail
BOND0672,2024-11-16,95.75,2.07,86,Municipal
BOND0120,2020-11-18,111.75,4.49,9,Institutional
BOND0120,2021-05-01,112.89,4.51,15,Institutional
BOND0120,2022-09-08,104.05,4.79,30,Institutional
BOND0326,2022-03-10,103.27,3.88,21,Institutional
BOND0326,2022-11-26,99.67,3.82,6,Retail
BOND0326,2023-03-14,95.67,3.97,23,Institutional
BOND0326,2023-06-23,94.6,3.91,12,Institutional
BOND1867,2020-03-08,107.84,4.81,45,Institutional
BOND1867,2020-05-17,103.96,5.11,31,Institutional
BOND1867,2021-06-14,109.82,4.83,44,Institutional
BOND1867,2021-10-19,110.81,4.83,9,Institutional
BOND1867,2022-08-13,98.9,5.45,7,Institutional
BOND1867,2023-02-12,101.56,5.17,15,Institutional
BOND1922,2020-12-25,113.12,2.43,47,Institutional
BOND1922,2022-09-30,105.56,2.66,100,Municipal
BOND1922,2023-12-23,104.6,2.81,25,Municipal
BOND0238,2022-02-04,92.16,2.46,9,Institutional
BOND0238,2022-03-14,96.34,2.41,11,Institutional
BOND0238,2023-02-12,88.6,2.58,9,Retail
BOND0238,2023-08-13,91.31,2.63,22,Institutional
BOND0238,2023-10-21,90.04,2.52,39,Institutional
BOND0238,2024-09-27,88.82,2.65,6,Retail
BOND0238,2024-10-02,88.84,2.58,9,Retail
BOND0238,2024-11-17,89.96,2.6,15,Institutional
BOND0646,2022-03-05,109.6,2.51,4,Retail
BOND0646,2022-06-15,108.11,2.67,31,Institutional
BOND0646,2024-08-10,105.16,2.67,34,Institutional
BOND1722,2022-03-27,92.42,3.12,8,Retail
BOND1722,2022-12-07,89.33,3.23,26,Institutional
BOND1722,2023-12-17,86.94,3.23,7,Institutional
BOND1106,2021-04-04,96.09,3.28,32,Institutional
BOND1106,2022-08-04,90.87,3.49,2,Retail
BOND1106,2023-02-21,87.56,3.61,46,Institutional
BOND0242,2020-07-28,110.47,4.09,1,Retail
BOND0242,2020-09-08,104.79,4.45,21,Institutional
BOND0242,2020-12-05,109.91,4.05,5,Retail
BOND1236,2020-09-25,109.94,2.85,65,Municipal
BOND1236,2021-04-12,112.97,2.51,8,Retail
BOND1236,2021-08-10,110.35,2.58,2,Retail
BOND1236,2022-02-20,108.45,2.82,41,Institutional
BOND1236,2023-01-30,105.3,2.75,24,Municipal
BOND1236,2023-04-29,102.38,2.9,9,Retail
BOND1236,2023-11-14,102.56,2.98,34,Institutional
BOND1236,2023-12-24,102.43,3.0,24,Institutional
BOND0065,2020-01-26,98.57,3.15,7,Retail
BOND0065,2020-03-14,96.39,3.19,38,Institutional
BOND0065,2020-03-24,93.76,3.33,47,Institutional
BOND0065,2020-04-15,90.04,3.6,18,Institutional
BOND0065,2020-05-01,94.33,3.43,6,Retail
BOND0065,2020-05-03,93.82,3.29,25,Institutional
BOND0323,2023-07-21,91.63,3.86,18,Institutional
BOND0323,2023-11-16,91.53,3.75,20,Institutional
BOND0323,2024-04-02,91.85,3.69,46,Institutional
BOND0524,2021-04-01,115.0,4.72,2,Retail
BOND0524,2022-10-27,110.97,4.54,21,Institutional
BOND0524,2022-12-22,103.79,5.01,46,Institutional
BOND0524,2022-12-30,106.44,4.73,59,Municipal
BOND0524,2024-09-16,103.24,5.02,6,Retail
BOND1925,2020-07-06,110.68,4.49,3,Retail
BOND1925,2020-12-18,104.98,4.8,19,Institutional
BOND1925,2021-02-10,109.35,4.56,4,Retail
BOND1925,2021-04-06,111.58,4.51,6,Retail
BOND1925,2021-05-25,110.2,4.49,27,Institutional
BOND1661,2020-08-09,99.69,1.96,28,Institutional
BOND1661,2022-03-25,96.21,2.16,9,Institutional
BOND1661,2022-06-04,91.88,2.31,36,Institutional
BOND1661,2023-02-28,91.68,2.3,6,Institutional
BOND1661,2023-06-22,91.31,2.51,48,Institutional
BOND1661,2024-02-21,89.99,2.27,4,Retail
BOND1661,2024-12-03,93.57,2.27,1,Retail
BOND0586,2021-11-12,97.59,2.7,5,Retail
BOND0586,2023-11-02,88.55,2.81,34,Institutional
BOND0138,2020-08-24,110.82,3.12,49,Institutional
BOND0138,2023-06-06,99.75,3.37,41,Institutional
BOND0138,2024-11-11,102.42,3.36,4,Retail
BOND0582,2021-01-17,99.88,2.49,42,Institutional
BOND0582,2021-08-10,101.44,2.19,35,Institutional
BOND0582,2021-12-13,100.17,2.3,13,Institutional
BOND0920,2020-01-14,103.69,3.22,20,Municipal
BOND0920,2020-07-27,103.08,3.17,4,Retail
BOND0920,2021-03-02,97.06,3.44,33,Institutional
BOND0920,2022-03-12,95.45,3.39,16,Institutional
BOND0920,2022-03-27,100.89,3.14,4,Retail
BOND0920,2022-04-12,92.98,3.51,47,Municipal
BOND0920,2022-04-27,90.79,3.59,5,Retail
BOND1937,2021-06-22,111.71,3.69,6,Retail
BOND1937,2022-04-16,105.67,3.76,12,Institutional
BOND1937,2023-04-17,103.69,4.09,39,Institutional
BOND1937,2023-12-15,103.45,3.89,26,Institutional
BOND1937,2024-12-16,105.87,3.9,95,Municipal
BOND0157,2020-03-07,110.25,2.15,27,Institutional
BOND0157,2021-11-15,111.03,1.99,40,Institutional
BOND0157,2022-10-09,107.32,2.23,1,Retail
BOND0157,2022-12-09,102.67,2.21,30,Institutional
BOND0157,2023-11-07,102.13,2.34,22,Institutional
BOND0157,2023-12-08,103.74,2.2,10,Institutional
BOND0157,2024-01-20,101.15,2.24,16,Institutional
BOND0752,2020-11-06,93.91,4.35,22,Institutional
BOND0752,2021-01-10,96.03,4.16,30,Institutional
BOND0752,2022-02-02,91.36,4.28,33,Institutional
BOND0752,2022-04-18,90.83,4.45,6,Retail
BOND0752,2022-07-12,88.94,4.46,9,Institutional
BOND0752,2023-05-11,88.42,4.47,39,Institutional
BOND0752,2024-06-28,87.41,4.48,34,Institutional
BOND0752,2024-11-24,89.43,4.55,6,Retail
BOND0783,2021-10-17,108.01,2.18,46,Institutional
BOND0783,2021-11-11,106.68,2.28,2,Retail
BOND0783,2022-05-12,98.66,2.42,15,Institutional
BOND0783,2022-07-28,100.14,2.41,8,Retail
BOND0783,2022-11-16,101.5,2.34,34,Institutional
BOND0783,2024-04-14,97.21,2.48,64,Municipal
BOND0783,2024-08-15,97.58,2.49,4,Retail
BOND0774,2021-03-05,97.44,2.03,13,Institutional
BOND0774,2022-04-30,91.76,1.75,2,Retail
BOND0774,2023-06-28,89.45,1.82,26,Municipal
BOND1060,2020-01-21,100.4,4.49,15,Institutional
BOND1060,2020-04-06,107.07,3.72,6,Institutional
BOND1060,2021-10-06,104.98,4.15,66,Municipal
BOND1060,2022-12-07,97.35,4.42,46,Institutional
BOND1060,2023-06-13,97.7,4.38,90,Municipal
BOND1060,2023-08-11,98.0,4.47,44,Institutional
BOND1060,2023-09-14,98.41,4.36,1,Retail
BOND1060,2024-06-13,98.33,4.53,45,Institutional
BOND1010,2020-10-03,93.17,1.89,8,Retail
BOND1010,2020-10-06,100.1,1.71,31,Municipal
BOND1010,2021-06-11,94.05,1.88,21,Institutional
BOND1010,2021-10-05,97.81,1.58,14,Institutional
BOND1010,2021-11-15,94.95,1.74,29,Institutional
BOND1010,2021-11-25,94.53,1.86,33,Institutional
BOND1376,2020-05-26,101.38,3.64,9,Retail
BOND1376,2020-11-05,96.25,3.86,46,Institutional
BOND1376,2022-09-03,93.92,4.0,3,Retail
BOND1376,2024-06-30,92.99,3.84,38,Institutional
BOND1356,2020-09-17,92.57,4.42,34,Institutional
BOND1356,2022-12-21,87.17,4.63,31,Institutional
BOND1356,2023-09-29,90.82,4.55,23,Institutional
BOND0905,2020-08-28,114.44,3.76,29,Institutional
BOND0905,2021-02-06,110.71,3.88,9,Institutional
BOND0905,2021-08-20,110.43,3.84,33,Institutional
BOND1948,2021-05-26,105.77,1.74,6,Institutional
BOND1948,2021-12-10,104.61,1.66,36,Institutional
BOND1948,2022-05-21,100.67,1.84,13,Institutional
BOND1948,2022-07-11,99.53,1.7,37,Institutional
BOND1948,2022-08-03,101.29,1.85,7,Retail
BOND1948,2023-02-22,98.79,1.76,73,Municipal
BOND1948,2024-08-06,98.85,1.87,10,Retail
BOND1948,2024-12-19,99.6,1.76,31,Institutional
BOND0590,2021-08-27,107.26,2.36,6,Retail
BOND0590,2021-12-26,105.71,2.51,42,Institutional
BOND0590,2022-11-30,100.71,2.5,24,Institutional
BOND0590,2023-06-04,97.42,2.64,45,Institutional
BOND0590,2023-07-02,98.69,2.57,54,Municipal
BOND0590,2023-10-09,100.34,2.51,30,Institutional
BOND0590,2024-03-06,98.8,2.48,4,Retail
BOND0590,2024-04-07,97.63,2.49,34,Institutional
BOND1786,2020-09-26,94.1,5.2,35,Institutional
BOND1786,2020-12-27,99.64,4.63,45,Institutional
BOND1786,2021-04-05,99.56,4.65,11,Institutional
BOND1786,2022-04-21,90.09,5.17,17,Institutional
BOND1786,2023-01-17,89.91,5.19,5,Institutional
BOND1786,2023-03-24,89.58,5.24,30,Institutional
BOND1786,2024-05-24,90.54,5.27,24,Municipal
BOND1786,2024-09-12,88.34,5.45,44,Institutional
BOND1670,2022-01-21,101.18,4.81,5,Retail
BOND1670,2022-11-16,100.77,4.87,26,Institutional
BOND1670,2023-03-06,101.19,4.79,6,Institutional
BOND1670,2023-09-13,100.03,4.83,4,Retail
BOND1670,2023-10-22,98.01,4.95,48,Institutional
BOND1670,2024-02-01,98.34,5.08,89,Municipal
BOND1670,2024-03-24,99.37,4.9,33,Institutional
BOND1670,2024-10-11,97.62,4.99,40,Institutional
BOND0765,2021-10-03,111.8,4.8,22,Institutional
BOND0765,2021-10-14,114.24,4.91,32,Institutional
BOND0765,2023-06-23,102.16,5.34,14,Municipal
BOND0765,2023-10-22,102.33,5.41,5,Retail
BOND0765,2024-07-25,102.41,5.39,19,Institutional
BOND0765,2024-09-30,104.78,5.27,5,Retail
BOND1293,2020-05-19,96.55,2.74,3,Retail
BOND1293,2022-09-04,90.02,2.96,16,Institutional
BOND1293,2023-12-12,90.99,2.94,31,Municipal
BOND1293,2024-09-01,90.24,2.98,4,Retail
BOND1293,2024-10-19,90.88,2.9,49,Institutional
BOND0473,2020-07-26,112.48,2.13,1,Retail
BOND0473,2021-04-27,113.01,1.98,18,Municipal
BOND0473,2021-09-24,109.93,2.07,9,Retail
BOND0473,2024-07-16,102.71,2.29,41,Institutional
BOND0473,2024-08-19,103.78,2.15,3,Retail
BOND0473,2024-09-24,105.29,2.08,50,Institutional
BOND1340,2020-01-19,110.64,4.53,47,Institutional
BOND1340,2020-07-28,114.34,4.47,9,Institutional
BOND1340,2023-11-02,105.02,4.77,46,Institutional
BOND1340,2024-10-15,103.5,4.84,12,Municipal
BOND1332,2020-07-26,100.05,4.1,41,Institutional
BOND1332,2020-08-20,99.53,4.01,45,Institutional
BOND1332,2020-09-27,99.78,3.93,16,Institutional
BOND1332,2021-11-03,98.86,3.91,44,Institutional
BOND1332,2022-06-11,90.28,4.33,6,Retail
BOND0088,2022-10-15,105.74,4.02,9,Retail
BOND0088,2024-07-09,96.14,4.25,49,Institutional
BOND1239,2021-02-12,106.38,4.36,34,Institutional
BOND1239,2022-10-21,102.17,4.39,3,Retail
BOND1239,2024-01-04,95.46,4.59,11,Institutional
BOND1239,2024-07-21,95.66,4.75,8,Institutional
BOND0133,2022-01-19,89.91,3.49,11,Institutional
BOND0133,2023-02-25,88.31,3.48,10,Retail
BOND0133,2024-12-05,88.53,3.56,10,Retail
BOND1052,2021-06-30,113.25,3.93,29,Institutional
BOND1052,2021-09-16,111.64,3.98,1,Retail
BOND1052,2021-12-19,112.08,4.13,11,Institutional
BOND1052,2023-10-18,106.56,4.28,23,Institutional
BOND1052,2023-12-25,104.9,4.15,10,Retail
BOND1052,2024-02-06,105.97,4.25,3,Retail
BOND1908,2020-06-16,108.48,6.1,38,Institutional
BOND1908,2022-01-06,107.55,6.12,37,Institutional
BOND1908,2022-05-01,104.22,6.38,6,Retail
BOND1908,2024-03-07,104.91,6.41,35,Institutional
BOND0423,2021-03-01,101.87,2.6,10,Retail
BOND0423,2021-07-24,106.2,2.44,31,Institutional
BOND0423,2022-09-08,99.86,2.72,11,Institutional
BOND0423,2023-10-03,95.71,2.84,37,Institutional
BOND0423,2024-05-16,95.78,2.92,8,Retail
BOND0423,2024-09-25,98.07,2.79,10,Retail
BOND0423,2024-12-30,98.01,2.77,48,Institutional
BOND1858,2022-03-02,106.61,4.35,75,Municipal
BOND1858,2023-08-09,102.57,4.17,14,Institutional
BOND1858,2023-08-17,101.24,4.33,32,Institutional
BOND1858,2024-01-22,99.04,4.08,21,Institutional
BOND1858,2024-01-27,98.76,4.37,47,Institutional
BOND1858,2024-09-16,99.91,4.17,36,Municipal
BOND0922,2021-08-25,94.46,4.92,46,Institutional
BOND0922,2021-09-17,98.0,4.74,12,Institutional
BOND0922,2022-12-03,93.65,5.08,7,Institutional
BOND0922,2023-09-24,92.87,5.04,2,Retail
BOND0399,2020-10-07,99.55,3.1,6,Retail
BOND0399,2021-08-04,102.42,3.09,9,Institutional
BOND0399,2021-11-14,98.73,3.22,55,Municipal
BOND0399,2022-03-13,99.22,3.02,9,Retail
BOND0399,2022-06-10,94.71,3.21,38,Institutional
BOND0399,2022-11-01,98.27,3.16,21,Institutional
BOND0399,2023-06-11,91.27,3.44,31,Institutional
BOND0399,2023-10-09,93.01,3.36,7,Retail
BOND1354,2021-01-09,98.37,4.17,1,Retail
BOND1354,2021-08-25,97.86,4.2,35,Institutional
BOND1354,2022-01-26,94.48,4.25,5,Retail
BOND1354,2023-07-22,89.84,4.51,3,Retail
BOND1354,2024-08-30,88.71,4.58,9,Retail
BOND0981,2022-03-15,101.29,5.13,48,Institutional
BOND0981,2022-04-15,96.75,5.18,1,Retail
BOND0981,2023-05-04,94.26,5.25,45,Institutional
BOND0981,2024-08-24,92.98,5.35,10,Institutional
BOND1169,2021-12-31,97.42,5.05,11,Institutional
BOND1169,2022-09-29,89.22,5.26,36,Institutional
BOND1169,2024-07-25,89.88,5.33,46,Institutional
BOND1392,2020-02-10,98.37,4.54,7,Institutional
BOND1392,2022-01-25,108.57,4.24,23,Institutional
BOND1392,2022-03-19,108.83,4.09,32,Institutional
BOND1392,2023-11-10,103.86,4.37,38,Institutional
BOND1392,2024-09-09,103.45,4.21,39,Institutional
BOND0012,2022-09-14,102.65,2.93,44,Institutional
BOND0012,2024-04-01,97.01,3.04,75,Municipal
BOND0012,2024-05-22,98.28,2.92,30,Institutional
BOND0012,2024-09-08,99.03,2.97,27,Institutional
BOND0012,2024-12-27,99.54,2.94,14,Institutional
BOND0585,2020-01-16,111.31,3.93,41,Municipal
BOND0585,2020-08-16,109.42,3.86,8,Institutional
BOND0585,2022-03-03,108.55,3.97,24,Institutional
BOND1057,2022-02-18,100.2,3.17,1,Retail
BOND1057,2023-03-23,97.11,3.29,9,Retail
BOND1057,2024-05-04,96.56,3.33,7,Institutional
BOND1119,2021-06-27,112.55,3.77,17,Institutional
BOND1119,2021-09-28,113.25,3.7,38,Institutional
BOND1119,2021-10-24,111.19,3.81,6,Institutional
BOND1119,2022-04-30,101.65,4.17,26,Institutional
BOND1119,2023-08-19,103.52,3.94,6,Retail
BOND1048,2020-04-08,115.0,3.3,8,Institutional
BOND1048,2021-08-15,112.37,3.39,6,Retail
BOND1048,2021-09-08,111.89,3.37,29,Institutional
BOND0619,2020-02-11,94.83,2.64,3,Retail
BOND0619,2020-05-08,95.69,2.62,62,Municipal
BOND0619,2020-08-22,94.69,2.68,5,Retail
BOND0619,2021-01-08,96.09,2.67,7,Institutional
BOND0619,2021-02-06,96.71,2.64,6,Retail
BOND0619,2021-03-19,94.27,2.79,18,Institutional
BOND0619,2021-06-11,95.04,2.78,34,Institutional
BOND0619,2021-07-08,98.81,2.48,50,Municipal
BOND1848,2020-01-09,100.84,4.53,3,Retail
BOND1848,2020-02-07,98.47,4.43,9,Institutional
BOND1848,2020-02-10,95.57,4.8,40,Institutional
BOND1848,2020-02-23,96.72,4.75,10,Retail
BOND1848,2020-03-28,103.96,4.27,19,Institutional
BOND0703,2020-05-15,111.31,5.48,39,Institutional
BOND0703,2022-07-16,106.47,5.71,15,Institutional
BOND1432,2020-10-31,109.27,2.38,14,Institutional
BOND1432,2021-04-24,111.48,2.37,23,Institutional
BOND1432,2022-09-10,100.98,2.58,11,Institutional
BOND1432,2022-10-15,103.02,2.63,12,Institutional
BOND1432,2023-04-13,96.22,2.75,44,Institutional
BOND1432,2023-09-26,100.7,2.69,36,Institutional
BOND1429,2020-08-18,109.43,3.31,3,Retail
BOND1429,2021-11-24,109.74,3.3,40,Institutional
BOND1429,2022-12-27,104.46,3.43,25,Institutional
BOND1429,2023-02-22,103.44,3.42,35,Institutional
BOND0944,2023-11-02,94.64,3.95,44,Institutional
BOND0944,2024-04-02,94.31,3.84,14,Institutional
BOND0061,2020-06-07,106.06,4.77,41,Institutional
BOND0061,2021-02-21,108.94,4.91,38,Institutional
BOND0061,2023-01-25,105.04,5.05,7,Institutional
BOND0030,2022-02-06,93.83,4.44,44,Institutional
BOND0030,2023-06-26,93.29,4.53,57,Municipal
BOND0030,2023-11-28,92.8,4.48,19,Institutional
BOND0030,2024-01-28,91.57,4.54,5,Institutional
BOND0030,2024-06-23,92.67,4.55,50,Institutional
BOND0030,2024-09-20,91.91,4.55,50,Institutional
BOND1267,2021-06-21,109.5,2.94,7,Institutional
BOND1267,2021-07-02,112.84,2.84,40,Institutional
BOND1267,2021-09-16,109.8,3.0,6,Institutional
BOND1267,2023-10-27,102.42,3.05,39,Institutional
BOND1267,2024-02-21,102.24,3.12,2,Retail
BOND1267,2024-05-21,102.4,3.2,26,Institutional
BOND1267,2024-08-26,102.53,3.08,48,Institutional
BOND1267,2024-11-08,104.65,3.07,34,Institutional
BOND1037,2020-09-16,107.35,4.8,23,Institutional
BOND1037,2022-08-11,96.88,5.48,37,Institutional
BOND1037,2024-01-08,96.69,5.47,47,Institutional
BOND1037,2024-09-07,96.43,5.42,9,Retail
BOND0102,2021-11-05,112.88,2.99,8,Retail
BOND0102,2023-12-08,104.24,3.24,28,Municipal
BOND1082,2023-02-28,91.4,3.77,17,Institutional
BOND1082,2023-06-09,94.93,3.55,16,Institutional
BOND1082,2023-07-02,92.49,3.6,2,Retail
BOND1082,2023-07-30,92.44,3.75,10,Retail
BOND0862,2020-11-14,110.06,4.36,41,Institutional
BOND0862,2022-10-14,108.86,4.33,15,Institutional
BOND0862,2023-02-15,100.68,4.73,36,Institutional
BOND0862,2023-12-06,100.56,4.71,9,Retail
BOND0862,2024-11-17,102.87,4.55,40,Institutional
BOND0862,2024-11-20,102.79,4.58,20,Institutional
BOND1428,2020-07-31,96.95,3.09,3,Retail
BOND1428,2020-09-17,96.9,2.94,14,Institutional
BOND1428,2020-12-02,95.09,3.12,7,Retail
BOND1428,2022-12-16,87.68,3.23,10,Institutional
BOND1428,2023-02-12,89.0,3.24,5,Retail
BOND1428,2023-12-04,87.38,3.46,7,Retail
BOND0878,2020-05-23,98.67,1.33,28,Institutional
BOND0878,2021-01-08,103.22,1.29,48,Institutional
BOND0878,2021-02-05,99.77,1.46,50,Institutional
BOND0878,2021-02-10,100.36,1.22,37,Institutional
BOND0878,2021-03-15,98.2,1.32,6,Retail
BOND0878,2021-04-16,101.24,1.23,9,Institutional
BOND0878,2021-04-25,101.61,1.34,74,Municipal
BOND1823,2023-05-20,103.79,1.49,8,Retail
BOND1823,2023-11-05,103.39,1.72,41,Institutional
BOND1823,2023-12-09,102.83,1.73,29,Institutional
BOND1823,2024-03-31,102.43,1.72,23,Institutional
BOND1823,2024-04-28,102.58,1.77,14,Institutional
BOND1823,2024-10-06,101.61,1.69,1,Retail
BOND1823,2024-10-08,102.3,1.76,4,Retail
BOND0282,2022-05-12,90.54,4.31,20,Municipal
BOND0282,2023-03-17,91.58,4.47,5,Retail
BOND0282,2023-03-19,91.46,4.45,3,Retail
BOND0282,2023-07-05,90.35,4.62,10,Institutional
BOND0282,2024-10-01,90.01,4.55,48,Institutional
BOND0177,2023-04-12,98.39,2.65,8,Retail
BOND0177,2023-05-27,99.15,2.66,6,Retail
BOND0177,2023-09-18,100.05,2.85,17,Institutional
BOND0177,2024-04-14,98.66,2.72,40,Municipal
BOND0177,2024-07-06,96.86,2.82,55,Municipal
BOND1570,2022-02-22,90.51,4.64,28,Institutional
BOND1570,2024-02-23,87.25,4.99,9,Retail
BOND1062,2020-04-29,105.99,3.92,18,Institutional
BOND1062,2020-09-20,104.81,3.99,36,Institutional
BOND1062,2021-01-24,105.99,3.95,11,Institutional
BOND1062,2021-02-10,107.98,3.86,8,Retail
BOND1062,2021-02-17,107.07,3.77,5,Institutional
BOND0367,2020-11-30,114.23,4.66,37,Institutional
BOND0367,2021-12-21,111.24,4.73,34,Institutional
BOND0367,2024-05-02,105.96,4.91,14,Institutional
BOND1605,2021-01-28,97.24,3.5,42,Municipal
BOND1605,2021-05-19,96.61,3.58,36,Institutional
BOND1605,2023-08-12,91.53,3.7,3,Retail
BOND1605,2023-12-21,89.5,3.73,44,Institutional
BOND1605,2024-05-02,88.42,3.83,18,Institutional
BOND1605,2024-10-10,86.25,3.95,39,Institutional
BOND0267,2020-03-16,108.7,2.46,14,Institutional
BOND0267,2021-03-30,105.13,2.33,50,Institutional
BOND0267,2021-11-05,106.39,2.19,21,Institutional
BOND0267,2022-06-29,98.84,2.46,4,Retail
BOND0267,2023-10-25,97.49,2.4,4,Retail
BOND0342,2020-04-11,99.14,4.43,44,Institutional
BOND0342,2020-08-22,102.4,4.5,26,Institutional
BOND0342,2024-07-08,93.64,4.9,39,Institutional
BOND1181,2020-11-14,99.13,5.09,19,Institutional
BOND1181,2022-03-27,99.56,4.73,22,Institutional
BOND1181,2022-08-02,95.02,4.92,2,Retail
BOND1181,2024-01-05,94.34,5.11,45,Institutional
BOND1181,2024-03-14,95.45,4.97,3,Retail
BOND1181,2024-05-19,92.57,5.14,37,Institutional
BOND1181,2024-06-07,93.43,5.07,19,Institutional
BOND1150,2022-10-16,106.2,4.11,23,Institutional
BOND1150,2024-05-21,98.62,4.36,9,Retail
BOND1150,2024-07-06,99.54,4.44,24,Institutional
BOND1895,2020-01-13,94.29,1.94,49,Institutional
BOND1895,2020-10-25,98.36,1.89,10,Institutional
BOND1895,2021-01-12,98.71,1.81,9,Retail
BOND0263,2021-04-20,101.62,5.05,39,Institutional
BOND0263,2021-05-22,102.43,4.99,29,Institutional
BOND0263,2021-10-02,100.96,5.1,18,Institutional
BOND0263,2022-07-31,93.09,5.24,48,Institutional
BOND0263,2024-04-25,93.58,5.32,1,Retail
BOND1813,2022-04-16,108.77,1.85,5,Retail
