bond_id,issuer_id,purpose_id,cusip,bond_type,coupon_rate,issue_date,maturity_date,face_value,duration,tax_status
BOND1229,24,1,487992B7,Revenue,4.9,2015-01-01,2028-01-01,1000.0,5.26,Tax-Exempt
BOND1230,16,1,368865C8,General Obligation,4.23,2014-08-01,2026-08-01,1000.0,6.09,Tax-Exempt
BOND1231,22,4,718371A3,General Obligation,5.17,2017-11-01,2022-11-01,1000.0,6.97,Tax-Exempt
BOND1232,44,4,615385A5,General Obligation,3.25,2020-09-01,2025-09-01,1000.0,3.38,Tax-Exempt
BOND1233,34,1,875107C6,General Obligation,5.23,2013-03-01,2025-03-01,1000.0,7.8,Tax-Exempt
BOND1234,27,5,462503C4,General Obligation,5.21,2022-12-01,2035-12-01,1000.0,7.78,Tax-Exempt
BOND1235,18,5,636875C6,General Obligation,4.01,2014-11-01,2021-11-01,1000.0,8.6,Tax-Exempt
BOND1236,3,3,907579C9,Revenue,3.76,2014-01-01,2031-01-01,1000.0,8.08,Tax-Exempt
BOND1237,4,1,958533C9,General Obligation,3.96,2014-08-01,2028-08-01,1000.0,7.86,Tax-Exempt
BOND1238,7,2,827493A9,General Obligation,3.72,2018-06-01,2030-06-01,1000.0,7.65,Tax-Exempt
BOND1239,39,3,646196A8,General Obligation,4.32,2012-12-01,2029-12-01,1000.0,7.61,Tax-Exempt
BOND1240,23,3,546048B8,Revenue,4.65,2022-03-01,2031-03-01,1000.0,3.97,Tax-Exempt
BOND1241,3,1,955752C5,General Obligation,2.37,2021-11-01,2040-11-01,1000.0,6.67,Tax-Exempt
BOND1242,23,4,220874C4,Revenue,3.18,2015-02-01,2026-02-01,1000.0,5.28,Tax-Exempt
BOND1243,44,3,945395C4,General Obligation,3.59,2020-09-01,2025-09-01,1000.0,3.9,Tax-Exempt
BOND1244,3,1,643038B7,General Obligation,4.93,2019-08-01,2024-08-01,1000.0,5.26,Tax-Exempt
BOND1245,19,5,317036B7,General Obligation,5.35,2013-07-01,2022-07-01,1000.0,7.15,Tax-Exempt
BOND1246,34,4,601692C8,General Obligation,3.99,2014-03-01,2021-03-01,1000.0,5.03,Tax-Exempt
BOND1247,47,3,230500C1,General Obligation,5.02,2013-03-01,2025-03-01,1000.0,6.57,Tax-Exempt
BOND1248,8,3,614085C3,Revenue,3.61,2014-06-01,2025-06-01,1000.0,7.19,Tax-Exempt
BOND1249,39,2,355223C2,Revenue,2.33,2019-07-01,2039-07-01,1000.0,3.1,Tax-Exempt
BOND1250,4,4,210873B1,General Obligation,4.77,2017-12-01,2037-12-01,1000.0,3.91,Tax-Exempt
BOND1251,29,3,758966B9,Revenue,4.43,2020-05-01,2031-05-01,1000.0,6.98,Tax-Exempt
BOND1252,44,2,164288B2,Revenue,2.37,2013-08-01,2022-08-01,1000.0,8.07,Tax-Exempt
BOND1253,4,5,869655C1,Revenue,3.26,2021-11-01,2036-11-01,1000.0,5.6,Tax-Exempt
BOND1254,31,1,327058B2,General Obligation,3.25,2017-07-01,2031-07-01,1000.0,8.85,Tax-Exempt
BOND1255,17,1,241521A9,General Obligation,5.07,2012-03-01,2017-03-01,1000.0,6.79,Tax-Exempt
BOND1256,49,3,958630A5,Revenue,3.88,2022-03-01,2040-03-01,1000.0,6.78,Tax-Exempt
BOND1257,9,1,339495A8,Revenue,4.4,2022-05-01,2042-05-01,1000.0,3.94,Tax-Exempt
BOND1258,12,3,888181B6,Revenue,3.28,2015-04-01,2034-04-01,1000.0,8.59,Tax-Exempt
BOND1259,12,5,444677B8,General Obligation,3.13,2013-05-01,2025-05-01,1000.0,4.35,Tax-Exempt
BOND1260,20,1,196724C2,Revenue,2.64,2018-09-01,2035-09-01,1000.0,4.23,Tax-Exempt
BOND1261,36,1,781872B4,General Obligation,4.48,2015-06-01,2030-06-01,1000.0,8.02,Tax-Exempt
BOND1262,41,3,297529C9,Revenue,3.59,2022-02-01,2036-02-01,1000.0,7.65,Tax-Exempt
BOND1263,3,2,938319C1,General Obligation,2.15,2013-11-01,2031-11-01,1000.0,7.81,Tax-Exempt
BOND1264,16,3,553338C2,Revenue,3.77,2010-03-01,2016-03-01,1000.0,9.61,Tax-Exempt
BOND1265,23,3,338180A7,Revenue,3.24,2017-04-01,2036-04-01,1000.0,8.57,Tax-Exempt
BOND1266,45,1,724549C6,General Obligation,4.03,2014-12-01,2021-12-01,1000.0,6.79,Tax-Exempt
BOND1267,10,5,920829A2,General Obligation,5.31,2021-02-01,2030-02-01,1000.0,7.5,Tax-Exempt
BOND1268,34,1,815538A3,Revenue,4.1,2017-06-01,2025-06-01,1000.0,4.06,Tax-Exempt
BOND1269,27,5,663365B5,General Obligation,2.93,2014-06-01,2020-06-01,1000.0,4.6,Tax-Exempt
BOND1270,3,4,245836B8,General Obligation,2.6,2022-10-01,2027-10-01,1000.0,3.79,Tax-Exempt
BOND1271,32,1,868661A5,Revenue,3.91,2018-07-01,2035-07-01,1000.0,7.78,Tax-Exempt
BOND1272,26,1,131629C8,General Obligation,3.23,2022-07-01,2027-07-01,1000.0,9.16,Tax-Exempt
BOND1273,38,4,507920C2,Revenue,2.11,2019-01-01,2028-01-01,1000.0,5.45,Tax-Exempt
BOND1274,10,3,609982A4,General Obligation,3.81,2020-08-01,2028-08-01,1000.0,8.61,Tax-Exempt
BOND1275,42,4,643166C2,Revenue,5.35,2017-09-01,2028-09-01,1000.0,3.6,Tax-Exempt
BOND1276,37,2,704340A7,General Obligation,3.27,2014-10-01,2020-10-01,1000.0,3.62,Tax-Exempt
BOND1277,3,3,608630C3,General Obligation,2.41,2011-04-01,2029-04-01,1000.0,7.3,Tax-Exempt
BOND1278,46,3,612915C3,Revenue,4.86,2010-04-01,2023-04-01,1000.0,7.14,Tax-Exempt
BOND1279,8,3,415041B1,Revenue,2.99,2016-11-01,2024-11-01,1000.0,6.92,Tax-Exempt
BOND1280,11,3,647757A4,General Obligation,5.45,2020-08-01,2037-08-01,1000.0,8.3,Tax-Exempt
BOND1281,16,1,381970B9,General Obligation,2.43,2022-11-01,2031-11-01,1000.0,6.8,Tax-Exempt
BOND1282,13,5,889216A4,General Obligation,4.36,2018-05-01,2026-05-01,1000.0,3.27,Tax-Exempt
BOND1283,26,2,639492C9,General Obligation,4.18,2013-07-01,2029-07-01,1000.0,7.47,Tax-Exempt
BOND1284,12,3,309690A5,General Obligation,2.38,2013-04-01,2026-04-01,1000.0,7.69,Tax-Exempt
BOND1285,37,2,282399C8,Revenue,3.5,2019-12-01,2028-12-01,1000.0,3.09,Tax-Exempt
BOND1286,9,2,801335A2,Revenue,2.06,2011-08-01,2019-08-01,1000.0,4.71,Tax-Exempt
BOND1287,15,4,445721B8,Revenue,2.99,2019-03-01,2036-03-01,1000.0,8.51,Tax-Exempt
BOND1288,39,5,875754B8,General Obligation,2.53,2017-01-01,2031-01-01,1000.0,9.95,Tax-Exempt
BOND1289,43,3,920579C2,General Obligation,2.85,2013-10-01,2032-10-01,1000.0,3.32,Tax-Exempt
BOND1290,39,4,132878A7,Revenue,2.23,2010-01-01,2018-01-01,1000.0,6.19,Tax-Exempt
BOND1291,29,5,479484B8,General Obligation,2.07,2022-03-01,2042-03-01,1000.0,6.62,Tax-Exempt
BOND1292,14,3,849537B6,General Obligation,5.32,2015-10-01,2023-10-01,1000.0,4.52,Tax-Exempt
BOND1293,18,5,799683A3,General Obligation,4.81,2015-01-01,2027-01-01,1000.0,4.57,Tax-Exempt
BOND1294,15,1,631164C2,Revenue,4.14,2012-01-01,2030-01-01,1000.0,5.03,Tax-Exempt
BOND1295,10,3,849673B2,Revenue,3.1,2018-11-01,2036-11-01,1000.0,5.74,Tax-Exempt
BOND1296,37,1,641426C2,General Obligation,3.4,2021-10-01,2036-10-01,1000.0,8.85,Tax-Exempt
BOND1297,11,3,666019A6,General Obligation,2.35,2015-10-01,2030-10-01,1000.0,9.45,Tax-Exempt
BOND1298,6,3,230517A2,General Obligation,5.24,2022-09-01,2036-09-01,1000.0,4.72,Tax-Exempt
BOND1299,43,5,843882B4,Revenue,2.02,2022-08-01,2035-08-01,1000.0,3.71,Tax-Exempt
BOND1300,20,4,477671A7,General Obligation,4.17,2020-01-01,2040-01-01,1000.0,6.63,Tax-Exempt
BOND1301,26,4,567524A7,General Obligation,2.24,2017-01-01,2036-01-01,1000.0,7.73,Tax-Exempt
BOND1302,43,2,637902B2,Revenue,5.22,2016-05-01,2024-05-01,1000.0,5.48,Tax-Exempt
BOND1303,34,2,646172C3,General Obligation,4.05,2019-01-01,2034-01-01,1000.0,7.75,Tax-Exempt
BOND1304,50,4,132797A5,General Obligation,4.55,2010-10-01,2025-10-01,1000.0,4.36,Tax-Exempt
BOND1305,12,3,289303A1,Revenue,2.78,2019-11-01,2033-11-01,1000.0,6.1,Tax-Exempt
BOND1306,40,5,755898A2,Revenue,4.93,2010-10-01,2028-10-01,1000.0,4.07,Tax-Exempt
BOND1307,42,5,963314B4,Revenue,3.98,2010-09-01,2027-09-01,1000.0,9.48,Tax-Exempt
BOND1308,42,5,730492C3,General Obligation,3.98,2019-12-01,2030-12-01,1000.0,4.63,Tax-Exempt
BOND1309,19,4,978206A6,General Obligation,2.87,2019-09-01,2032-09-01,1000.0,8.64,Tax-Exempt
BOND1310,7,1,170429A5,Revenue,4.51,2019-02-01,2035-02-01,1000.0,3.19,Tax-Exempt
BOND1311,27,2,713890B4,General Obligation,4.93,2015-08-01,2020-08-01,1000.0,6.05,Tax-Exempt
BOND1312,12,2,425807A3,General Obligation,3.92,2011-08-01,2022-08-01,1000.0,9.74,Tax-Exempt
BOND1313,9,2,300171A7,General Obligation,3.97,2022-03-01,2041-03-01,1000.0,9.42,Tax-Exempt
BOND1314,25,1,532780B2,General Obligation,5.34,2018-11-01,2029-11-01,1000.0,9.01,Tax-Exempt
BOND1315,47,4,325070C5,Revenue,2.01,2013-08-01,2024-08-01,1000.0,6.12,Tax-Exempt
BOND1316,35,3,144787A2,General Obligation,2.09,2014-09-01,2021-09-01,1000.0,8.51,Tax-Exempt
BOND1317,33,2,456778B2,General Obligation,5.46,2013-02-01,2030-02-01,1000.0,6.83,Tax-Exempt
BOND1318,21,2,824840C3,Revenue,2.3,2012-06-01,2020-06-01,1000.0,7.84,Tax-Exempt
BOND1319,26,5,170796B4,General Obligation,5.17,2011-11-01,2022-11-01,1000.0,5.19,Tax-Exempt
BOND1320,27,1,252124A5,Revenue,4.42,2013-12-01,2030-12-01,1000.0,5.71,Tax-Exempt
BOND1321,42,2,266484A7,General Obligation,2.41,2013-09-01,2022-09-01,1000.0,7.88,Tax-Exempt
BOND1322,36,4,121172C9,General Obligation,4.68,2011-05-01,2018-05-01,1000.0,7.67,Tax-Exempt
BOND1323,3,1,132291C7,General Obligation,3.52,2017-01-01,2035-01-01,1000.0,3.34,Tax-Exempt
BOND1324,15,2,369248A4,Revenue,4.89,2020-05-01,2031-05-01,1000.0,7.06,Tax-Exempt
BOND1325,26,3,963261C4,General Obligation,3.04,2013-02-01,2032-02-01,1000.0,3.53,Tax-Exempt
BOND1326,13,4,877056C6,General Obligation,4.55,2011-05-01,2025-05-01,1000.0,7.72,Tax-Exempt
BOND1327,46,3,264840A1,General Obligation,3.51,2013-05-01,2032-05-01,1000.0,5.21,Tax-Exempt
BOND1328,29,2,236709C8,General Obligation,4.49,2021-03-01,2038-03-01,1000.0,9.37,Tax-Exempt
BOND1329,7,4,518680A6,Revenue,2.38,2018-01-01,2029-01-01,1000.0,4.13,Tax-Exempt
BOND1330,2,1,163584B2,Revenue,4.18,2016-03-01,2021-03-01,1000.0,3.67,Tax-Exempt
BOND1331,46,3,443855A1,General Obligation,5.12,2012-11-01,2022-11-01,1000.0,9.28,Tax-Exempt
BOND1332,6,4,793244C6,General Obligation,5.42,2016-01-01,2033-01-01,1000.0,3.44,Tax-Exempt
BOND1333,29,2,619201B8,Revenue,3.08,2019-12-01,2032-12-01,1000.0,9.79,Tax-Exempt
BOND1334,4,4,491038A5,General Obligation,3.31,2015-06-01,2031-06-01,1000.0,5.67,Tax-Exempt
BOND1335,15,4,952817B4,General Obligation,2.95,2018-02-01,2035-02-01,1000.0,8.65,Tax-Exempt
BOND1336,21,2,168703B7,General Obligation,4.88,2021-09-01,2039-09-01,1000.0,9.73,Tax-Exempt
BOND1337,13,1,687043A9,General Obligation,3.21,2012-06-01,2030-06-01,1000.0,8.5,Tax-Exempt
BOND1338,14,5,982452A5,General Obligation,4.26,2010-11-01,2021-11-01,1000.0,6.31,Tax-Exempt
BOND1339,17,1,535055B9,Revenue,3.18,2021-01-01,2035-01-01,1000.0,3.33,Tax-Exempt
BOND1340,15,2,701461A9,General Obligation,3.23,2018-08-01,2028-08-01,1000.0,5.06,Tax-Exempt
BOND1341,22,5,796262B8,General Obligation,2.14,2011-07-01,2020-07-01,1000.0,4.04,Tax-Exempt
BOND1342,41,2,601804A1,Revenue,2.55,2016-12-01,2027-12-01,1000.0,9.41,Tax-Exempt
BOND1343,36,3,529732C2,General Obligation,5.03,2012-06-01,2018-06-01,1000.0,3.1,Tax-Exempt
BOND1344,2,4,446710B4,General Obligation,3.72,2020-11-01,2039-11-01,1000.0,5.12,Tax-Exempt
BOND1345,9,1,180574A2,Revenue,5.24,2013-01-01,2023-01-01,1000.0,4.17,Tax-Exempt
BOND1346,33,2,688028C5,General Obligation,3.15,2011-02-01,2022-02-01,1000.0,3.75,Tax-Exempt
BOND1347,6,2,466140C5,Revenue,3.05,2018-08-01,2028-08-01,1000.0,9.98,Tax-Exempt
BOND1348,27,5,998722C4,Revenue,4.77,2018-10-01,2031-10-01,1000.0,6.56,Tax-Exempt
BOND1349,32,5,524327C7,Revenue,3.78,2012-02-01,2032-02-01,1000.0,8.5,Tax-Exempt
BOND1350,22,3,837539C4,General Obligation,3.11,2011-01-01,2025-01-01,1000.0,4.29,Tax-Exempt
BOND1351,31,5,315120A9,General Obligation,3.46,2022-01-01,2031-01-01,1000.0,8.03,Tax-Exempt
BOND1352,7,1,690444B6,Revenue,3.34,2022-07-01,2028-07-01,1000.0,6.45,Tax-Exempt
BOND1353,20,4,994307A9,General Obligation,3.62,2012-04-01,2021-04-01,1000.0,5.8,Tax-Exempt
BOND1354,4,4,495568C3,Revenue,2.78,2015-09-01,2027-09-01,1000.0,5.45,Tax-Exempt
BOND1355,24,5,870819B9,General Obligation,5.46,2021-11-01,2031-11-01,1000.0,3.49,Tax-Exempt
BOND1356,2,4,496063B9,General Obligation,2.81,2010-07-01,2028-07-01,1000.0,6.04,Tax-Exempt
BOND1357,38,3,329037B5,General Obligation,5.48,2019-06-01,2039-06-01,1000.0,8.16,Tax-Exempt
BOND1358,51,3,955951B4,Revenue,4.62,2020-01-01,2029-01-01,1000.0,9.24,Tax-Exempt
BOND1359,20,1,933907C9,Revenue,3.73,2020-02-01,2039-02-01,1000.0,6.63,Tax-Exempt
BOND1360,38,3,724966A7,General Obligation,4.06,2017-10-01,2030-10-01,1000.0,9.07,Tax-Exempt
BOND1361,43,2,830238A3,Revenue,4.94,2021-05-01,2027-05-01,1000.0,5.03,Tax-Exempt
BOND1362,46,1,930840C1,Revenue,5.24,2014-05-01,2030-05-01,1000.0,8.44,Tax-Exempt
BOND1363,26,1,568814B8,General Obligation,5.43,2010-09-01,2018-09-01,1000.0,6.47,Tax-Exempt
BOND1364,41,2,532857C1,General Obligation,2.0,2016-12-01,2029-12-01,1000.0,5.31,Tax-Exempt
BOND1365,34,2,548578C2,Revenue,4.88,2022-07-01,2037-07-01,1000.0,7.19,Tax-Exempt
BOND1366,20,3,165578B4,General Obligation,4.76,2022-02-01,2030-02-01,1000.0,3.8,Tax-Exempt
BOND1367,14,4,862218C7,General Obligation,2.02,2022-11-01,2042-11-01,1000.0,4.67,Tax-Exempt
BOND1368,24,1,211459B1,Revenue,2.78,2012-06-01,2019-06-01,1000.0,8.34,Tax-Exempt
BOND1369,28,1,540621B2,General Obligation,3.59,2018-03-01,2023-03-01,1000.0,9.82,Tax-Exempt
BOND1370,51,1,745992B5,Revenue,5.06,2016-05-01,2026-05-01,1000.0,4.15,Tax-Exempt
BOND1371,12,2,842448A6,General Obligation,2.14,2018-08-01,2034-08-01,1000.0,9.57,Tax-Exempt
BOND1372,35,2,315064A1,Revenue,3.3,2015-08-01,2034-08-01,1000.0,9.0,Tax-Exempt
BOND1373,15,3,461072A8,Revenue,2.57,2014-04-01,2027-04-01,1000.0,8.75,Tax-Exempt
BOND1374,6,2,923068B7,General Obligation,2.34,2011-09-01,2020-09-01,1000.0,4.63,Tax-Exempt
BOND1375,10,1,709253B9,Revenue,2.2,2019-11-01,2036-11-01,1000.0,3.62,Tax-Exempt
BOND1376,32,2,781122B9,General Obligation,4.38,2016-11-01,2034-11-01,1000.0,6.67,Tax-Exempt
BOND1377,7,2,387146C6,Revenue,3.31,2019-09-01,2035-09-01,1000.0,9.61,Tax-Exempt
BOND1378,6,4,543461C5,General Obligation,2.05,2016-12-01,2027-12-01,1000.0,3.15,Tax-Exempt
BOND1379,44,4,974960B1,General Obligation,5.43,2020-09-01,2037-09-01,1000.0,5.52,Tax-Exempt
BOND1380,21,3,153908A1,Revenue,2.92,2016-12-01,2021-12-01,1000.0,4.72,Tax-Exempt
BOND1381,13,4,938313B7,General Obligation,4.8,2010-12-01,2017-12-01,1000.0,6.86,Tax-Exempt
BOND1382,8,5,663858C5,General Obligation,3.61,2010-04-01,2028-04-01,1000.0,4.52,Tax-Exempt
BOND1383,4,4,408052C5,Revenue,2.21,2012-08-01,2023-08-01,1000.0,7.67,Tax-Exempt
BOND1384,11,5,465381A4,General Obligation,2.53,2016-12-01,2028-12-01,1000.0,4.84,Tax-Exempt
BOND1385,44,3,484141C6,General Obligation,5.33,2016-04-01,2026-04-01,1000.0,6.12,Tax-Exempt
BOND1386,49,2,399212C1,Revenue,2.16,2013-03-01,2032-03-01,1000.0,6.89,Tax-Exempt
BOND1387,43,5,717293B5,Revenue,3.9,2016-10-01,2021-10-01,1000.0,6.27,Tax-Exempt
BOND1388,31,1,612962B5,General Obligation,3.28,2013-12-01,2032-12-01,1000.0,5.86,Tax-Exempt
BOND1389,35,1,149566C6,Revenue,5.04,2011-10-01,2021-10-01,1000.0,4.31,Tax-Exempt
BOND1390,10,2,167813C7,Revenue,5.42,2018-06-01,2033-06-01,1000.0,7.88,Tax-Exempt
BOND1391,38,1,723262B1,General Obligation,4.33,2019-07-01,2028-07-01,1000.0,6.53,Tax-Exempt
BOND1392,36,2,707754B3,General Obligation,5.47,2015-02-01,2035-02-01,1000.0,4.37,Tax-Exempt
BOND1393,48,5,308080B2,General Obligation,2.85,2021-05-01,2039-05-01,1000.0,3.95,Tax-Exempt
BOND1394,9,4,414110A2,General Obligation,4.11,2020-07-01,2033-07-01,1000.0,6.05,Tax-Exempt
BOND1395,1,2,219083C1,Revenue,5.5,2022-12-01,2035-12-01,1000.0,9.06,Tax-Exempt
BOND1396,27,5,926907B2,Revenue,3.72,2019-04-01,2035-04-01,1000.0,8.53,Tax-Exempt
BOND1397,21,5,126469B7,General Obligation,4.27,2015-05-01,2025-05-01,1000.0,9.15,Tax-Exempt
BOND1398,26,4,819189B3,General Obligation,5.22,2013-02-01,2021-02-01,1000.0,4.8,Tax-Exempt
BOND1399,37,5,658073A9,Revenue,4.84,2021-06-01,2026-06-01,1000.0,8.61,Tax-Exempt
BOND1400,3,2,109583B9,Revenue,2.55,2015-10-01,2028-10-01,1000.0,3.52,Tax-Exempt
BOND1401,44,4,637115C8,General Obligation,5.2,2017-11-01,2023-11-01,1000.0,8.75,Tax-Exempt
BOND1402,41,1,301701A9,Revenue,2.1,2013-03-01,2018-03-01,1000.0,7.71,Tax-Exempt
BOND1403,15,1,486190B3,General Obligation,2.85,2021-08-01,2035-08-01,1000.0,9.35,Tax-Exempt
BOND1404,40,3,806552C4,General Obligation,3.61,2011-09-01,2018-09-01,1000.0,4.7,Tax-Exempt
BOND1405,40,1,568972A3,Revenue,2.15,2014-04-01,2027-04-01,1000.0,7.14,Tax-Exempt
BOND1406,4,1,243109B8,General Obligation,2.45,2022-09-01,2035-09-01,1000.0,8.65,Tax-Exempt
BOND1407,7,1,893035A1,General Obligation,4.99,2014-10-01,2033-10-01,1000.0,9.08,Tax-Exempt
BOND1408,38,1,331689A4,Revenue,3.73,2011-06-01,2020-06-01,1000.0,6.43,Tax-Exempt
BOND1409,34,3,800441B5,Revenue,2.1,2020-05-01,2039-05-01,1000.0,9.69,Tax-Exempt
BOND1410,40,4,709491C2,Revenue,4.92,2022-05-01,2039-05-01,1000.0,9.73,Tax-Exempt
BOND1411,25,3,997448C7,Revenue,4.58,2018-05-01,2031-05-01,1000.0,9.78,Tax-Exempt
BOND1412,4,2,200224C8,General Obligation,4.3,2016-01-01,2034-01-01,1000.0,5.35,Tax-Exempt
BOND1413,40,5,467933B1,Revenue,3.45,2012-03-01,2029-03-01,1000.0,6.04,Tax-Exempt
BOND1414,7,5,320219C3,Revenue,2.36,2013-10-01,2032-10-01,1000.0,9.23,Tax-Exempt
BOND1415,50,4,342023C7,Revenue,3.52,2020-04-01,2029-04-01,1000.0,5.81,Tax-Exempt
BOND1416,24,5,847457A2,General Obligation,3.53,2022-06-01,2029-06-01,1000.0,3.94,Tax-Exempt
BOND1417,7,1,732011B2,Revenue,3.19,2018-06-01,2035-06-01,1000.0,8.63,Tax-Exempt
BOND1418,9,4,994647C1,Revenue,2.3,2022-11-01,2033-11-01,1000.0,9.04,Tax-Exempt
BOND1419,26,4,587387A2,Revenue,3.6,2021-05-01,2031-05-01,1000.0,8.15,Tax-Exempt
BOND1420,31,4,410481C4,Revenue,4.33,2013-10-01,2027-10-01,1000.0,4.62,Tax-Exempt
BOND1421,1,1,772873A8,General Obligation,3.18,2012-09-01,2021-09-01,1000.0,3.49,Tax-Exempt
BOND1422,20,3,362150B7,General Obligation,3.18,2022-10-01,2041-10-01,1000.0,7.52,Tax-Exempt
BOND1423,43,1,742920B9,General Obligation,2.76,2019-11-01,2039-11-01,1000.0,3.28,Tax-Exempt
BOND1424,17,2,216780A5,General Obligation,2.03,2015-12-01,2035-12-01,1000.0,9.8,Tax-Exempt
BOND1425,13,3,470792A5,Revenue,4.91,2011-07-01,2030-07-01,1000.0,7.6,Tax-Exempt
BOND1426,43,2,443576B8,Revenue,5.07,2010-06-01,2022-06-01,1000.0,6.61,Tax-Exempt
BOND1427,49,3,684201C2,Revenue,4.1,2015-04-01,2027-04-01,1000.0,6.41,Tax-Exempt
BOND1428,22,3,767648A7,Revenue,2.15,2013-02-01,2031-02-01,1000.0,4.13,Tax-Exempt
BOND1429,18,4,396800C3,General Obligation,3.85,2020-08-01,2038-08-01,1000.0,7.57,Tax-Exempt
BOND1430,42,3,695999C1,General Obligation,3.67,2013-12-01,2033-12-01,1000.0,9.55,Tax-Exempt
BOND1431,4,4,642383B1,General Obligation,3.7,2014-12-01,2029-12-01,1000.0,4.34,Tax-Exempt
BOND1432,32,3,430456A3,General Obligation,3.26,2020-09-01,2036-09-01,1000.0,7.29,Tax-Exempt
BOND1433,37,4,892547A2,General Obligation,5.34,2012-09-01,2020-09-01,1000.0,6.99,Tax-Exempt
BOND1434,50,5,256273B4,General Obligation,2.75,2014-03-01,2022-03-01,1000.0,9.19,Tax-Exempt
BOND1435,14,2,197268A8,Revenue,4.56,2013-12-01,2018-12-01,1000.0,7.63,Tax-Exempt
BOND1436,15,4,406619A2,General Obligation,3.27,2016-11-01,2024-11-01,1000.0,9.16,Tax-Exempt
BOND1437,41,4,470418C1,General Obligation,4.16,2015-05-01,2029-05-01,1000.0,7.11,Tax-Exempt
BOND1438,42,1,924885B9,General Obligation,2.32,2018-02-01,2026-02-01,1000.0,9.4,Tax-Exempt
BOND1439,28,1,579184B9,General Obligation,5.19,2016-10-01,2036-10-01,1000.0,9.93,Tax-Exempt
BOND1440,29,2,843324B5,Revenue,3.0,2014-01-01,2026-01-01,1000.0,6.62,Tax-Exempt
BOND1441,32,5,153080C5,General Obligation,2.08,2013-12-01,2029-12-01,1000.0,8.04,Tax-Exempt
BOND1442,15,3,581026B2,General Obligation,2.91,2011-09-01,2020-09-01,1000.0,9.64,Tax-Exempt
BOND1443,23,4,521046C2,Revenue,4.91,2014-07-01,2031-07-01,1000.0,5.92,Tax-Exempt
BOND1444,35,1,375554B1,General Obligation,5.16,2021-04-01,2026-04-01,1000.0,4.07,Tax-Exempt
BOND1445,7,1,493279C8,General Obligation,2.94,2018-11-01,2035-11-01,1000.0,9.68,Tax-Exempt
BOND1446,23,5,553509C7,General Obligation,4.73,2015-03-01,2032-03-01,1000.0,9.1,Tax-Exempt
BOND1447,36,3,411613A3,Revenue,4.81,2015-06-01,2034-06-01,1000.0,7.85,Tax-Exempt
BOND1448,28,4,670705A4,Revenue,4.18,2022-11-01,2042-11-01,1000.0,9.32,Tax-Exempt
BOND1449,39,1,755686C5,Revenue,4.45,2022-12-01,2028-12-01,1000.0,7.99,Tax-Exempt
BOND1450,2,4,719471B1,Revenue,5.13,2013-09-01,2021-09-01,1000.0,4.21,Tax-Exempt
BOND1451,7,5,920761A4,Revenue,5.16,2017-05-01,2029-05-01,1000.0,4.28,Tax-Exempt
BOND1452,22,4,918134B1,General Obligation,2.48,2015-03-01,2034-03-01,1000.0,3.16,Tax-Exempt
BOND1453,21,4,973998A2,Revenue,3.85,2020-12-01,2037-12-01,1000.0,8.42,Tax-Exempt
BOND1454,3,5,103797C1,General Obligation,2.75,2022-01-01,2042-01-01,1000.0,5.83,Tax-Exempt
BOND1455,8,4,580697A4,Revenue,2.52,2017-03-01,2028-03-01,1000.0,5.82,Tax-Exempt
BOND1456,4,4,417938C9,General Obligation,3.09,2011-04-01,2026-04-01,1000.0,8.99,Tax-Exempt
BOND1457,27,5,408289C1,General Obligation,2.51,2016-05-01,2028-05-01,1000.0,8.2,Tax-Exempt
BOND1458,9,2,383527A2,Revenue,2.87,2014-08-01,2022-08-01,1000.0,9.92,Tax-Exempt
BOND1459,27,2,801216B9,Revenue,4.67,2020-10-01,2033-10-01,1000.0,4.0,Tax-Exempt
BOND1460,1,2,386844B6,General Obligation,2.74,2014-06-01,2019-06-01,1000.0,8.9,Tax-Exempt
BOND1461,1,1,509989A2,Revenue,4.1,2011-01-01,2023-01-01,1000.0,5.09,Tax-Exempt
BOND1462,9,1,931485B4,Revenue,3.51,2011-03-01,2023-03-01,1000.0,4.65,Tax-Exempt
BOND1463,30,1,946674C9,Revenue,4.58,2022-05-01,2028-05-01,1000.0,7.89,Tax-Exempt
BOND1464,10,5,686103C9,General Obligation,4.51,2016-11-01,2034-11-01,1000.0,7.72,Tax-Exempt
BOND1465,12,5,120716A4,Revenue,3.11,2021-05-01,2041-05-01,1000.0,5.08,Tax-Exempt
BOND1466,34,5,848514B9,Revenue,3.15,2014-09-01,2019-09-01,1000.0,9.28,Tax-Exempt
BOND1467,6,1,996809A2,General Obligation,2.64,2021-05-01,2026-05-01,1000.0,7.14,Tax-Exempt
BOND1468,44,5,115520C7,General Obligation,2.26,2020-11-01,2037-11-01,1000.0,5.09,Tax-Exempt
BOND1469,36,2,422220B1,General Obligation,3.29,2021-08-01,2029-08-01,1000.0,4.79,Tax-Exempt
BOND1470,51,1,758365A8,Revenue,5.01,2015-02-01,2025-02-01,1000.0,3.3,Tax-Exempt
BOND1471,45,2,525992C6,Revenue,3.06,2021-07-01,2029-07-01,1000.0,7.75,Tax-Exempt
BOND1472,31,2,290033B3,General Obligation,5.36,2011-03-01,2028-03-01,1000.0,8.24,Tax-Exempt
BOND1473,48,3,223453B7,General Obligation,3.62,2020-10-01,2026-10-01,1000.0,8.96,Tax-Exempt
BOND1474,9,5,420587A4,General Obligation,3.99,2021-09-01,2032-09-01,1000.0,3.49,Tax-Exempt
